"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","OpenInterval"
1958,60,0.01254,0.01246,0.5,83945,1046,83422,1636376,19.49,FALSE
1958,61,0.01357,0.01348,0.5,82899,1117,82340,1552954,18.73,FALSE
1958,62,0.01472,0.01462,0.5,81781,1195,81184,1470614,17.98,FALSE
1958,63,0.0162,0.01607,0.5,80586,1295,79938,1389431,17.24,FALSE
1958,64,0.01775,0.01759,0.5,79291,1395,78593,1309492,16.52,FALSE
1958,65,0.01933,0.01915,0.5,77896,1492,77150,1230899,15.8,FALSE
1958,66,0.02131,0.02109,0.5,76404,1611,75599,1153749,15.1,FALSE
1958,67,0.02364,0.02337,0.5,74793,1748,73919,1078150,14.42,FALSE
1958,68,0.02575,0.02542,0.5,73046,1857,72117,1004231,13.75,FALSE
1958,69,0.0277,0.02732,0.5,71189,1945,70216,932114,13.09,FALSE
1958,70,0.03093,0.03046,0.5,69244,2109,68189,861897,12.45,FALSE
1958,71,0.03447,0.03389,0.5,67135,2275,65997,793708,11.82,FALSE
1958,72,0.03753,0.03684,0.5,64860,2390,63665,727711,11.22,FALSE
1958,73,0.04065,0.03984,0.5,62470,2489,61226,664046,10.63,FALSE
1958,74,0.04524,0.04424,0.5,59981,2654,58654,602821,10.05,FALSE
1958,75,0.05061,0.04936,0.5,57328,2830,55913,544166,9.49,FALSE
1958,76,0.05641,0.05486,0.5,54498,2990,53003,488253,8.96,FALSE
1958,77,0.06237,0.06048,0.5,51508,3115,49950,435251,8.45,FALSE
1958,78,0.06999,0.06762,0.5,48393,3273,46756,385300,7.96,FALSE
1958,79,0.07775,0.07484,0.5,45120,3377,43432,338544,7.5,FALSE
1958,80,0.08511,0.08163,0.5,41744,3408,40040,295112,7.07,FALSE
1958,81,0.09266,0.08856,0.5,38336,3395,36638,255072,6.65,FALSE
1958,82,0.10004,0.09527,0.5,34941,3329,33276,218434,6.25,FALSE
1958,83,0.111,0.10516,0.5,31612,3324,29950,185157,5.86,FALSE
1958,84,0.12532,0.11793,0.5,28288,3336,26620,155208,5.49,FALSE
1958,85,0.13757,0.12872,0.5,24952,3212,23346,128588,5.15,FALSE
1958,86,0.14981,0.13937,0.5,21740,3030,20225,105242,4.84,FALSE
1958,87,0.16491,0.15235,0.5,18710,2850,17285,85017,4.54,FALSE
1958,88,0.18151,0.16641,0.5,15860,2639,14540,67732,4.27,FALSE
1958,89,0.19543,0.17804,0.5,13220,2354,12044,53192,4.02,FALSE
1958,90,0.21552,0.19456,0.5,10867,2114,9810,41149,3.79,FALSE
1958,91,0.2249,0.20217,0.5,8752,1769,7868,31339,3.58,FALSE
1958,92,0.24564,0.21877,0.5,6983,1528,6219,23471,3.36,FALSE
1958,93,0.26701,0.23556,0.5,5455,1285,4813,17252,3.16,FALSE
1958,94,0.2885,0.25213,0.5,4170,1051,3645,12440,2.98,FALSE
1958,95,0.30745,0.26649,0.5,3119,831,2703,8795,2.82,FALSE
1958,96,0.33005,0.2833,0.5,2288,648,1964,6092,2.66,FALSE
1958,97,0.35346,0.30037,0.5,1640,492,1393,4128,2.52,FALSE
1958,98,0.37759,0.31762,0.5,1147,364,965,2735,2.38,FALSE
1958,99,0.40235,0.33496,0.5,783,262,652,1770,2.26,FALSE
1958,100,0.42761,0.35229,0.5,521,183,429,1118,2.15,FALSE
1958,101,0.45326,0.36951,0.5,337,125,275,689,2.04,FALSE
1958,102,0.47915,0.38655,0.5,213,82,171,414,1.95,FALSE
1958,103,0.50516,0.4033,0.5,130,53,104,243,1.86,FALSE
1958,104,0.53115,0.41969,0.5,78,33,61,139,1.78,FALSE
1958,105,0.55696,0.43564,0.5,45,20,35,77,1.71,FALSE
1958,106,0.58247,0.4511,0.5,25,11,20,42,1.65,FALSE
1958,107,0.60755,0.46599,0.5,14,7,11,22,1.59,FALSE
1958,108,0.63207,0.48028,0.5,7,4,6,11,1.54,FALSE
1958,109,0.65593,0.49393,0.5,4,2,3,6,1.5,FALSE
1958,110,0.67902,1,1.47,2,2,3,3,1.47,TRUE
1959,0,0.02371,0.02323,0.14,100000,2323,97999,7331037,73.31,FALSE
1959,1,0.00161,0.00161,0.5,97677,157,97598,7233038,74.05,FALSE
1959,2,0.00093,0.00093,0.5,97519,91,97474,7135440,73.17,FALSE
1959,3,0.00071,0.00071,0.5,97429,69,97394,7037966,72.24,FALSE
1959,4,0.00062,0.00062,0.5,97360,60,97330,6940571,71.29,FALSE
1959,5,0.00053,0.00053,0.5,97299,51,97274,6843242,70.33,FALSE
1959,6,0.00046,0.00046,0.5,97248,45,97226,6745968,69.37,FALSE
1959,7,4e-04,4e-04,0.5,97203,39,97184,6648742,68.4,FALSE
1959,8,0.00033,0.00033,0.5,97165,32,97149,6551558,67.43,FALSE
1959,9,0.00033,0.00033,0.5,97133,32,97117,6454409,66.45,FALSE
1959,10,3e-04,3e-04,0.5,97101,29,97086,6357292,65.47,FALSE
1959,11,0.00031,0.00031,0.5,97072,30,97057,6260206,64.49,FALSE
1959,12,0.00034,0.00034,0.5,97042,33,97026,6163150,63.51,FALSE
1959,13,0.00032,0.00032,0.5,97009,31,96993,6066124,62.53,FALSE
1959,14,0.00038,0.00038,0.5,96978,37,96959,5969131,61.55,FALSE
1959,15,0.00047,0.00047,0.5,96941,46,96918,5872171,60.57,FALSE
1959,16,0.00051,0.00051,0.5,96895,49,96871,5775253,59.6,FALSE
1959,17,0.00055,0.00055,0.5,96846,54,96820,5678382,58.63,FALSE
1959,18,6e-04,6e-04,0.5,96793,58,96764,5581563,57.67,FALSE
1959,19,0.00063,0.00063,0.5,96735,61,96704,5484799,56.7,FALSE
1959,20,7e-04,7e-04,0.5,96674,68,96640,5388095,55.73,FALSE
1959,21,0.00065,0.00065,0.5,96606,63,96574,5291455,54.77,FALSE
1959,22,0.00072,0.00072,0.5,96543,69,96508,5194881,53.81,FALSE
1959,23,0.00069,0.00069,0.5,96473,66,96440,5098373,52.85,FALSE
1959,24,0.00078,0.00078,0.5,96407,75,96369,5001933,51.88,FALSE
1959,25,0.00085,0.00085,0.5,96331,82,96290,4905564,50.92,FALSE
1959,26,0.00085,0.00085,0.5,96249,81,96209,4809274,49.97,FALSE
1959,27,0.00082,0.00082,0.5,96168,79,96129,4713065,49.01,FALSE
1959,28,9e-04,9e-04,0.5,96089,86,96046,4616936,48.05,FALSE
1959,29,0.00098,0.00098,0.5,96003,94,95956,4520890,47.09,FALSE
1959,30,0.00104,0.00104,0.5,95909,99,95859,4424934,46.14,FALSE
1959,31,0.00115,0.00115,0.5,95810,110,95754,4329075,45.18,FALSE
1959,32,0.0013,0.0013,0.5,95699,125,95637,4233320,44.24,FALSE
1959,33,0.00135,0.00135,0.5,95575,129,95510,4137683,43.29,FALSE
1959,34,0.0014,0.0014,0.5,95446,134,95379,4042173,42.35,FALSE
1959,35,0.00148,0.00148,0.5,95312,141,95241,3946794,41.41,FALSE
1959,36,0.00162,0.00162,0.5,95171,154,95094,3851553,40.47,FALSE
1959,37,0.00165,0.00165,0.5,95017,157,94938,3756459,39.53,FALSE
1959,38,0.00199,0.00199,0.5,94860,189,94765,3661521,38.6,FALSE
1959,39,0.00218,0.00218,0.5,94671,207,94568,3566756,37.68,FALSE
1959,40,0.00234,0.00234,0.5,94464,221,94354,3472188,36.76,FALSE
1959,41,0.00241,0.00241,0.5,94243,227,94129,3377834,35.84,FALSE
1959,42,0.00275,0.00275,0.5,94016,258,93887,3283705,34.93,FALSE
1959,43,0.00294,0.00294,0.5,93758,275,93620,3189818,34.02,FALSE
1959,44,0.00318,0.00318,0.5,93482,297,93334,3096198,33.12,FALSE
1959,45,0.00349,0.00348,0.5,93185,325,93023,3002865,32.22,FALSE
1959,46,0.00378,0.00377,0.5,92860,350,92685,2909842,31.34,FALSE
1959,47,0.0041,0.0041,0.5,92510,379,92321,2817157,30.45,FALSE
1959,48,0.00468,0.00467,0.5,92131,430,91916,2724836,29.58,FALSE
1959,49,0.00494,0.00493,0.5,91701,452,91475,2632920,28.71,FALSE
1959,50,0.00548,0.00546,0.5,91249,498,91000,2541445,27.85,FALSE
1959,51,0.00565,0.00564,0.5,90751,512,90495,2450445,27,FALSE
1959,52,0.00654,0.00652,0.5,90239,588,89945,2359950,26.15,FALSE
1959,53,0.00681,0.00678,0.5,89651,608,89347,2270005,25.32,FALSE
1959,54,0.00759,0.00757,0.5,89043,674,88706,2180658,24.49,FALSE
1959,55,0.00767,0.00764,0.5,88369,675,88032,2091952,23.67,FALSE
1959,56,0.00835,0.00831,0.5,87694,729,87330,2003920,22.85,FALSE
1959,57,0.00867,0.00863,0.5,86965,751,86590,1916590,22.04,FALSE
1959,58,0.01105,0.01099,0.5,86215,947,85741,1830001,21.23,FALSE
1959,59,0.01182,0.01175,0.5,85267,1002,84766,1744260,20.46,FALSE
1959,60,0.01199,0.01192,0.5,84265,1005,83763,1659493,19.69,FALSE
1959,61,0.01231,0.01224,0.5,83261,1019,82751,1575730,18.93,FALSE
1959,62,0.01492,0.01481,0.5,82242,1218,81633,1492979,18.15,FALSE
1959,63,0.0165,0.01637,0.5,81024,1326,80361,1411346,17.42,FALSE
1959,64,0.01724,0.0171,0.5,79698,1363,79016,1330985,16.7,FALSE
1959,65,0.0198,0.01961,0.5,78335,1536,77567,1251969,15.98,FALSE
1959,66,0.01971,0.01951,0.5,76799,1499,76050,1174401,15.29,FALSE
1959,67,0.02273,0.02248,0.5,75300,1692,74454,1098352,14.59,FALSE
1959,68,0.02497,0.02466,0.5,73608,1815,72700,1023897,13.91,FALSE
1959,69,0.02698,0.02662,0.5,71793,1911,70837,951197,13.25,FALSE
1959,70,0.0312,0.03072,0.5,69882,2147,68808,880360,12.6,FALSE
1959,71,0.03123,0.03075,0.5,67735,2083,66693,811552,11.98,FALSE
1959,72,0.0365,0.03585,0.5,65652,2354,64475,744859,11.35,FALSE
1959,73,0.0398,0.03902,0.5,63298,2470,62063,680384,10.75,FALSE
1959,74,0.045,0.04401,0.5,60828,2677,59490,618321,10.17,FALSE
1959,75,0.05156,0.05026,0.5,58151,2923,56690,558831,9.61,FALSE
1959,76,0.05458,0.05313,0.5,55229,2934,53761,502141,9.09,FALSE
1959,77,0.05764,0.05603,0.5,52294,2930,50829,448379,8.57,FALSE
1959,78,0.06815,0.06591,0.5,49365,3254,47738,397550,8.05,FALSE
1959,79,0.0775,0.07461,0.5,46111,3440,44391,349812,7.59,FALSE
1959,80,0.08349,0.08014,0.5,42671,3420,40961,305421,7.16,FALSE
1959,81,0.086,0.08245,0.5,39251,3236,37633,264460,6.74,FALSE
1959,82,0.09969,0.09495,0.5,36015,3420,34305,226828,6.3,FALSE
1959,83,0.11224,0.10627,0.5,32595,3464,30863,192523,5.91,FALSE
1959,84,0.12296,0.11584,0.5,29131,3374,27444,161660,5.55,FALSE
1959,85,0.13538,0.1268,0.5,25757,3266,24124,134216,5.21,FALSE
1959,86,0.14773,0.13757,0.5,22491,3094,20944,110092,4.9,FALSE
1959,87,0.16306,0.15077,0.5,19397,2924,17934,89149,4.6,FALSE
1959,88,0.17448,0.16048,0.5,16472,2643,15150,71215,4.32,FALSE
1959,89,0.19383,0.17671,0.5,13829,2444,12607,56064,4.05,FALSE
1959,90,0.21483,0.194,0.5,11385,2209,10281,43457,3.82,FALSE
1959,91,0.21486,0.19402,0.5,9176,1780,8286,33176,3.62,FALSE
1959,92,0.24641,0.21938,0.5,7396,1623,6585,24890,3.37,FALSE
1959,93,0.26669,0.23531,0.5,5773,1359,5094,18305,3.17,FALSE
1959,94,0.29084,0.25391,0.5,4415,1121,3854,13211,2.99,FALSE
1959,95,0.30438,0.26417,0.5,3294,870,2859,9357,2.84,FALSE
1959,96,0.32702,0.28106,0.5,2424,681,2083,6498,2.68,FALSE
1959,97,0.3505,0.29823,0.5,1743,520,1483,4415,2.53,FALSE
1959,98,0.37472,0.31559,0.5,1223,386,1030,2932,2.4,FALSE
1959,99,0.39959,0.33305,0.5,837,279,698,1902,2.27,FALSE
1959,100,0.42498,0.3505,0.5,558,196,460,1205,2.16,FALSE
1959,101,0.45078,0.36787,0.5,363,133,296,744,2.05,FALSE
1959,102,0.47685,0.38505,0.5,229,88,185,448,1.96,FALSE
1959,103,0.50304,0.40194,0.5,141,57,113,263,1.87,FALSE
1959,104,0.52922,0.41848,0.5,84,35,67,151,1.79,FALSE
1959,105,0.55524,0.43459,0.5,49,21,38,84,1.72,FALSE
1959,106,0.58095,0.45018,0.5,28,12,21,46,1.65,FALSE
1959,107,0.60624,0.46522,0.5,15,7,12,24,1.59,FALSE
1959,108,0.63097,0.47965,0.5,8,4,6,13,1.54,FALSE
1959,109,0.65503,0.49342,0.5,4,2,3,6,1.5,FALSE
1959,110,0.67832,1,1.47,2,2,3,3,1.47,TRUE
1960,0,0.02323,0.02277,0.14,100000,2277,98034,7330475,73.3,FALSE
1960,1,0.00163,0.00163,0.5,97723,160,97643,7232441,74.01,FALSE
1960,2,0.00094,0.00094,0.5,97563,92,97517,7134798,73.13,FALSE
1960,3,0.00073,0.00073,0.5,97471,71,97435,7037281,72.2,FALSE
1960,4,0.00061,0.00061,0.5,97400,59,97370,6939846,71.25,FALSE
1960,5,0.00052,0.00052,0.5,97341,51,97315,6842475,70.29,FALSE
1960,6,0.00045,0.00045,0.5,97290,44,97268,6745160,69.33,FALSE
1960,7,0.00039,0.00039,0.5,97246,38,97227,6647892,68.36,FALSE
1960,8,0.00036,0.00036,0.5,97208,35,97191,6550665,67.39,FALSE
1960,9,0.00033,0.00033,0.5,97173,32,97157,6453474,66.41,FALSE
1960,10,0.00028,0.00028,0.5,97141,27,97128,6356317,65.43,FALSE
1960,11,0.00031,0.00031,0.5,97114,30,97099,6259189,64.45,FALSE
1960,12,0.00032,0.00032,0.5,97084,31,97069,6162090,63.47,FALSE
1960,13,0.00034,0.00034,0.5,97053,33,97037,6065021,62.49,FALSE
1960,14,0.00037,0.00037,0.5,97020,36,97002,5967984,61.51,FALSE
1960,15,0.00042,0.00042,0.5,96984,40,96964,5870982,60.54,FALSE
1960,16,0.00048,0.00048,0.5,96944,47,96920,5774018,59.56,FALSE
1960,17,0.00056,0.00056,0.5,96897,55,96870,5677098,58.59,FALSE
1960,18,0.00059,0.00059,0.5,96842,57,96814,5580228,57.62,FALSE
1960,19,0.00065,0.00065,0.5,96786,63,96754,5483414,56.66,FALSE
1960,20,0.00063,0.00063,0.5,96722,61,96692,5386660,55.69,FALSE
1960,21,0.00073,0.00073,0.5,96661,71,96626,5289968,54.73,FALSE
1960,22,0.00066,0.00066,0.5,96591,64,96559,5193342,53.77,FALSE
1960,23,0.00069,0.00069,0.5,96527,66,96494,5096784,52.8,FALSE
1960,24,0.00076,0.00076,0.5,96460,73,96424,5000290,51.84,FALSE
1960,25,8e-04,8e-04,0.5,96387,77,96349,4903866,50.88,FALSE
1960,26,0.00089,0.00089,0.5,96310,86,96267,4807518,49.92,FALSE
1960,27,0.00086,0.00086,0.5,96224,83,96183,4711251,48.96,FALSE
1960,28,0.00092,0.00092,0.5,96141,89,96097,4615068,48,FALSE
1960,29,0.00099,0.00099,0.5,96053,95,96005,4518971,47.05,FALSE
1960,30,0.00113,0.00113,0.5,95958,109,95903,4422966,46.09,FALSE
1960,31,0.00108,0.00108,0.5,95849,104,95797,4327062,45.14,FALSE
1960,32,0.00119,0.00119,0.5,95746,114,95689,4231265,44.19,FALSE
1960,33,0.00128,0.00128,0.5,95632,123,95570,4135576,43.24,FALSE
1960,34,0.00145,0.00145,0.5,95509,138,95440,4040006,42.3,FALSE
1960,35,0.00159,0.00159,0.5,95371,151,95295,3944566,41.36,FALSE
1960,36,0.00162,0.00162,0.5,95219,154,95142,3849271,40.43,FALSE
1960,37,0.00171,0.00171,0.5,95065,162,94984,3754128,39.49,FALSE
1960,38,0.00199,0.00199,0.5,94903,189,94809,3659144,38.56,FALSE
1960,39,0.00215,0.00214,0.5,94714,203,94613,3564335,37.63,FALSE
1960,40,0.00244,0.00244,0.5,94511,230,94396,3469723,36.71,FALSE
1960,41,0.00246,0.00245,0.5,94281,231,94165,3375327,35.8,FALSE
1960,42,0.00292,0.00291,0.5,94050,274,93913,3281162,34.89,FALSE
1960,43,0.00299,0.00299,0.5,93776,280,93636,3187249,33.99,FALSE
1960,44,0.00328,0.00328,0.5,93496,306,93343,3093613,33.09,FALSE
1960,45,0.00364,0.00364,0.5,93190,339,93020,3000271,32.2,FALSE
1960,46,0.00383,0.00382,0.5,92851,355,92673,2907251,31.31,FALSE
1960,47,0.0043,0.00429,0.5,92496,396,92298,2814577,30.43,FALSE
1960,48,0.0045,0.00449,0.5,92099,414,91893,2722280,29.56,FALSE
1960,49,0.00501,0.00499,0.5,91686,458,91457,2630387,28.69,FALSE
1960,50,0.00566,0.00565,0.5,91228,515,90970,2538930,27.83,FALSE
1960,51,0.00584,0.00582,0.5,90713,528,90449,2447960,26.99,FALSE
1960,52,0.00647,0.00645,0.5,90185,582,89894,2357511,26.14,FALSE
1960,53,0.00661,0.00659,0.5,89603,591,89308,2267617,25.31,FALSE
1960,54,0.00742,0.00739,0.5,89013,658,88684,2178309,24.47,FALSE
1960,55,0.00782,0.00779,0.5,88354,688,88010,2089626,23.65,FALSE
1960,56,0.00823,0.00819,0.5,87666,718,87307,2001615,22.83,FALSE
1960,57,0.00901,0.00897,0.5,86948,780,86558,1914309,22.02,FALSE
1960,58,0.00953,0.00948,0.5,86168,817,85759,1827751,21.21,FALSE
1960,59,0.01221,0.01214,0.5,85350,1036,84833,1741992,20.41,FALSE
1960,60,0.01365,0.01355,0.5,84315,1143,83743,1657159,19.65,FALSE
1960,61,0.01225,0.01217,0.5,83172,1013,82666,1573416,18.92,FALSE
1960,62,0.01519,0.01508,0.5,82159,1239,81540,1490751,18.14,FALSE
1960,63,0.01628,0.01615,0.5,80920,1307,80267,1409211,17.41,FALSE
1960,64,0.0177,0.01755,0.5,79613,1397,78915,1328944,16.69,FALSE
1960,65,0.02011,0.01991,0.5,78216,1557,77438,1250029,15.98,FALSE
1960,66,0.01964,0.01945,0.5,76659,1491,75913,1172591,15.3,FALSE
1960,67,0.02302,0.02276,0.5,75168,1711,74313,1096678,14.59,FALSE
1960,68,0.0243,0.02401,0.5,73457,1764,72575,1022365,13.92,FALSE
1960,69,0.02619,0.02585,0.5,71694,1853,70767,949790,13.25,FALSE
1960,70,0.0309,0.03043,0.5,69840,2125,68778,879023,12.59,FALSE
1960,71,0.03151,0.03103,0.5,67715,2101,66664,810245,11.97,FALSE
1960,72,0.03775,0.03705,0.5,65614,2431,64398,743581,11.33,FALSE
1960,73,0.0391,0.03835,0.5,63183,2423,61971,679183,10.75,FALSE
1960,74,0.04452,0.04355,0.5,60760,2646,59437,617211,10.16,FALSE
1960,75,0.05203,0.05071,0.5,58113,2947,56640,557775,9.6,FALSE
1960,76,0.05397,0.05255,0.5,55166,2899,53717,501135,9.08,FALSE
1960,77,0.05829,0.05664,0.5,52267,2961,50787,447418,8.56,FALSE
1960,78,0.0669,0.06474,0.5,49307,3192,47711,396631,8.04,FALSE
1960,79,0.07591,0.07314,0.5,46115,3373,44428,348920,7.57,FALSE
1960,80,0.08538,0.08188,0.5,42742,3500,40992,304492,7.12,FALSE
1960,81,0.08547,0.08197,0.5,39242,3217,37634,263499,6.71,FALSE
1960,82,0.09961,0.09488,0.5,36026,3418,34317,225865,6.27,FALSE
1960,83,0.11161,0.10571,0.5,32608,3447,30884,191549,5.87,FALSE
1960,84,0.12457,0.11727,0.5,29161,3420,27451,160664,5.51,FALSE
1960,85,0.13562,0.12701,0.5,25741,3269,24106,133214,5.18,FALSE
1960,86,0.14623,0.13627,0.5,22472,3062,20941,109107,4.86,FALSE
1960,87,0.16382,0.15141,0.5,19409,2939,17940,88167,4.54,FALSE
1960,88,0.17885,0.16417,0.5,16471,2704,15119,70227,4.26,FALSE
1960,89,0.19315,0.17614,0.5,13767,2425,12554,55108,4,FALSE
1960,90,0.22047,0.19858,0.5,11342,2252,10216,42554,3.75,FALSE
1960,91,0.22115,0.19913,0.5,9090,1810,8185,32338,3.56,FALSE
1960,92,0.25186,0.22369,0.5,7280,1628,6465,24154,3.32,FALSE
1960,93,0.27634,0.24279,0.5,5651,1372,4965,17688,3.13,FALSE
1960,94,0.28361,0.24839,0.5,4279,1063,3748,12723,2.97,FALSE
1960,95,0.31042,0.26871,0.5,3216,864,2784,8975,2.79,FALSE
1960,96,0.33372,0.286,0.5,2352,673,2016,6191,2.63,FALSE
1960,97,0.35786,0.30355,0.5,1679,510,1424,4176,2.49,FALSE
1960,98,0.38275,0.32127,0.5,1170,376,982,2751,2.35,FALSE
1960,99,0.40827,0.33906,0.5,794,269,659,1770,2.23,FALSE
1960,100,0.43429,0.35681,0.5,525,187,431,1110,2.12,FALSE
1960,101,0.46068,0.37443,0.5,337,126,274,679,2.01,FALSE
1960,102,0.48729,0.39183,0.5,211,83,170,405,1.92,FALSE
1960,103,0.51398,0.4089,0.5,128,52,102,235,1.83,FALSE
1960,104,0.54058,0.42556,0.5,76,32,60,133,1.75,FALSE
1960,105,0.56696,0.44174,0.5,44,19,34,73,1.68,FALSE
1960,106,0.59296,0.45736,0.5,24,11,19,39,1.62,FALSE
1960,107,0.61845,0.47238,0.5,13,6,10,21,1.56,FALSE
1960,108,0.64331,0.48674,0.5,7,3,5,11,1.51,FALSE
1960,109,0.66741,0.50042,0.5,4,2,3,5,1.47,FALSE
1960,110,0.69067,1,1.45,2,2,3,3,1.45,TRUE
1961,0,0.02239,0.02196,0.13,100000,2196,98097,7370774,73.71,FALSE
1961,1,0.00154,0.00153,0.5,97804,150,97729,7272677,74.36,FALSE
1961,2,0.00092,0.00092,0.5,97654,90,97609,7174948,73.47,FALSE
1961,3,0.00068,0.00068,0.5,97564,66,97531,7077339,72.54,FALSE
1961,4,0.00057,0.00057,0.5,97498,56,97470,6979808,71.59,FALSE
1961,5,5e-04,5e-04,0.5,97442,49,97417,6882339,70.63,FALSE
1961,6,0.00041,0.00041,0.5,97393,40,97373,6784922,69.67,FALSE
1961,7,0.00039,0.00039,0.5,97353,38,97334,6687549,68.69,FALSE
1961,8,0.00032,0.00032,0.5,97315,32,97299,6590215,67.72,FALSE
1961,9,0.00031,0.00031,0.5,97284,30,97269,6492915,66.74,FALSE
1961,10,0.00029,0.00029,0.5,97254,28,97239,6395647,65.76,FALSE
1961,11,0.00029,0.00029,0.5,97225,28,97211,6298407,64.78,FALSE
1961,12,0.00031,0.00031,0.5,97197,30,97182,6201196,63.8,FALSE
1961,13,0.00032,0.00032,0.5,97167,31,97152,6104014,62.82,FALSE
1961,14,0.00034,0.00034,0.5,97136,33,97120,6006862,61.84,FALSE
1961,15,0.00041,0.00041,0.5,97103,40,97083,5909743,60.86,FALSE
1961,16,5e-04,5e-04,0.5,97064,48,97040,5812659,59.88,FALSE
1961,17,0.00051,0.00051,0.5,97016,50,96991,5715620,58.91,FALSE
1961,18,0.00058,0.00058,0.5,96966,56,96938,5618629,57.94,FALSE
1961,19,6e-04,6e-04,0.5,96909,58,96880,5521691,56.98,FALSE
1961,20,0.00059,0.00059,0.5,96851,57,96823,5424811,56.01,FALSE
1961,21,0.00067,0.00067,0.5,96794,64,96762,5327988,55.04,FALSE
1961,22,0.00066,0.00066,0.5,96730,64,96698,5231227,54.08,FALSE
1961,23,7e-04,7e-04,0.5,96666,68,96632,5134529,53.12,FALSE
1961,24,0.00074,0.00074,0.5,96598,72,96562,5037897,52.15,FALSE
1961,25,0.00078,0.00078,0.5,96526,75,96489,4941335,51.19,FALSE
1961,26,0.00083,0.00083,0.5,96451,80,96411,4844847,50.23,FALSE
1961,27,0.00086,0.00086,0.5,96372,83,96330,4748435,49.27,FALSE
1961,28,0.00087,0.00087,0.5,96289,84,96247,4652105,48.31,FALSE
1961,29,0.00097,0.00097,0.5,96205,93,96159,4555858,47.36,FALSE
1961,30,0.00108,0.00108,0.5,96112,104,96060,4459699,46.4,FALSE
1961,31,0.00116,0.00116,0.5,96008,111,95953,4363639,45.45,FALSE
1961,32,0.00118,0.00118,0.5,95897,113,95841,4267686,44.5,FALSE
1961,33,0.00124,0.00124,0.5,95784,119,95725,4171846,43.55,FALSE
1961,34,0.00141,0.00141,0.5,95666,135,95598,4076121,42.61,FALSE
1961,35,0.00153,0.00153,0.5,95530,146,95457,3980523,41.67,FALSE
1961,36,0.00162,0.00162,0.5,95384,155,95307,3885066,40.73,FALSE
1961,37,0.00179,0.00178,0.5,95229,170,95144,3789759,39.8,FALSE
1961,38,0.0019,0.0019,0.5,95059,181,94969,3694615,38.87,FALSE
1961,39,0.00208,0.00208,0.5,94879,197,94780,3599646,37.94,FALSE
1961,40,0.00226,0.00226,0.5,94682,214,94575,3504865,37.02,FALSE
1961,41,0.00246,0.00246,0.5,94468,232,94352,3410290,36.1,FALSE
1961,42,0.00271,0.00271,0.5,94236,255,94109,3315938,35.19,FALSE
1961,43,0.00298,0.00298,0.5,93981,280,93841,3221830,34.28,FALSE
1961,44,0.0031,0.00309,0.5,93701,290,93556,3127989,33.38,FALSE
1961,45,0.00345,0.00345,0.5,93411,322,93250,3034432,32.48,FALSE
1961,46,0.00375,0.00374,0.5,93089,348,92915,2941182,31.6,FALSE
1961,47,0.00419,0.00419,0.5,92741,388,92547,2848266,30.71,FALSE
1961,48,0.00454,0.00453,0.5,92353,419,92144,2755719,29.84,FALSE
1961,49,0.00486,0.00485,0.5,91934,446,91711,2663575,28.97,FALSE
1961,50,0.0055,0.00548,0.5,91488,502,91237,2571864,28.11,FALSE
1961,51,0.00582,0.0058,0.5,90987,528,90723,2480627,27.26,FALSE
1961,52,0.00625,0.00623,0.5,90459,564,90177,2389904,26.42,FALSE
1961,53,0.00694,0.00692,0.5,89895,622,89584,2299727,25.58,FALSE
1961,54,0.00701,0.00699,0.5,89273,624,88961,2210143,24.76,FALSE
1961,55,0.00761,0.00758,0.5,88649,672,88313,2121182,23.93,FALSE
1961,56,0.00828,0.00825,0.5,87977,726,87614,2032869,23.11,FALSE
1961,57,0.00865,0.00861,0.5,87252,751,86876,1945255,22.29,FALSE
1961,58,0.00963,0.00958,0.5,86500,829,86086,1858379,21.48,FALSE
1961,59,0.01012,0.01007,0.5,85672,863,85240,1772293,20.69,FALSE
1961,60,0.01314,0.01306,0.5,84809,1107,84255,1687052,19.89,FALSE
1961,61,0.01366,0.01357,0.5,83702,1136,83134,1602797,19.15,FALSE
1961,62,0.01433,0.01423,0.5,82566,1175,81979,1519663,18.41,FALSE
1961,63,0.0154,0.01529,0.5,81391,1244,80769,1437685,17.66,FALSE
1961,64,0.01642,0.01629,0.5,80147,1306,79494,1356915,16.93,FALSE
1961,65,0.01967,0.01948,0.5,78841,1536,78073,1277421,16.2,FALSE
1961,66,0.01932,0.01914,0.5,77306,1479,76566,1199348,15.51,FALSE
1961,67,0.02168,0.02145,0.5,75826,1626,75013,1122782,14.81,FALSE
1961,68,0.02412,0.02383,0.5,74200,1768,73316,1047769,14.12,FALSE
1961,69,0.02514,0.02483,0.5,72432,1799,71532,974453,13.45,FALSE
1961,70,0.029,0.02859,0.5,70633,2019,69623,902921,12.78,FALSE
1961,71,0.03062,0.03016,0.5,68614,2069,67579,833297,12.14,FALSE
1961,72,0.03666,0.036,0.5,66545,2396,65347,765718,11.51,FALSE
1961,73,0.03949,0.03872,0.5,64149,2484,62907,700371,10.92,FALSE
1961,74,0.04187,0.04101,0.5,61665,2529,60401,637464,10.34,FALSE
1961,75,0.04935,0.04816,0.5,59136,2848,57712,577063,9.76,FALSE
1961,76,0.05317,0.05179,0.5,56288,2915,54831,519351,9.23,FALSE
1961,77,0.0579,0.05627,0.5,53373,3003,51871,464520,8.7,FALSE
1961,78,0.06526,0.0632,0.5,50370,3184,48778,412649,8.19,FALSE
